# rs (bohr), Gamma muxc > 0, Gamma muxc = 0
4.842500500100020133e+01,3.014672270592511083e-01,0.000000000000000000e+00
4.843698739747949844e+01,3.013510863747362323e-01,0.000000000000000000e+00
4.844896979395879555e+01,3.012349086757492023e-01,0.000000000000000000e+00
4.846095219043809266e+01,3.011186939622902958e-01,0.000000000000000000e+00
4.847293458691738266e+01,3.010024420555452718e-01,0.000000000000000000e+00
4.848491698339667977e+01,3.008861529555143521e-01,0.000000000000000000e+00
4.849689937987597688e+01,3.007698263045697207e-01,0.000000000000000000e+00
4.850888177635527398e+01,3.006534621027114884e-01,0.000000000000000000e+00
4.852086417283457109e+01,3.005370603499395443e-01,0.000000000000000000e+00
4.853284656931386110e+01,3.004206205098122195e-01,0.000000000000000000e+00
4.854482896579315820e+01,3.003041427611434777e-01,0.000000000000000000e+00
4.855681136227245531e+01,3.001876269251194662e-01,0.000000000000000000e+00
4.856879375875175242e+01,3.000710728229263324e-01,0.000000000000000000e+00
4.858077615523104953e+01,2.999544802757500572e-01,0.000000000000000000e+00
4.859275855171034664e+01,2.998378492835906406e-01,0.000000000000000000e+00
4.860474094818963664e+01,2.997211793100065802e-01,0.000000000000000000e+00
4.861672334466893375e+01,2.996044707126256368e-01,0.000000000000000000e+00
4.862870574114823086e+01,2.994877231338199386e-01,0.000000000000000000e+00
4.864068813762752796e+01,2.993709362159618914e-01,0.000000000000000000e+00
4.865267053410682507e+01,2.992541101378650703e-01,0.000000000000000000e+00
4.866465293058612218e+01,2.991372447207160112e-01,0.000000000000000000e+00
4.867663532706541218e+01,2.990203396068867869e-01,0.000000000000000000e+00
4.868861772354470929e+01,2.989033947963771753e-01,0.000000000000000000e+00
4.870060012002400640e+01,2.987864101103736014e-01,0.000000000000000000e+00
4.871258251650330351e+01,2.986693853700621570e-01,0.000000000000000000e+00
4.872456491298260062e+01,2.985523205754426757e-01,0.000000000000000000e+00
4.873654730946189773e+01,2.984352153688875631e-01,0.000000000000000000e+00
4.874852970594118773e+01,2.983180697503967638e-01,0.000000000000000000e+00
4.876051210242048484e+01,2.982008835411563696e-01,0.000000000000000000e+00
4.877249449889978195e+01,2.980836565623525281e-01,0.000000000000000000e+00
4.878447689537907905e+01,2.979663886351713864e-01,0.000000000000000000e+00
4.879645929185837616e+01,2.978490795807990921e-01,0.000000000000000000e+00
4.880844168833766616e+01,2.977317292204217924e-01,0.000000000000000000e+00
4.882042408481696327e+01,2.976143377328531736e-01,0.000000000000000000e+00
4.883240648129626038e+01,2.974969045816517332e-01,0.000000000000000000e+00
4.884438887777555749e+01,2.973794295880037297e-01,0.000000000000000000e+00
4.885637127425485460e+01,2.972619129307227936e-01,0.000000000000000000e+00
4.886835367073415171e+01,2.971443542521814418e-01,0.000000000000000000e+00
4.888033606721344171e+01,2.970267535523794522e-01,0.000000000000000000e+00
4.889231846369273882e+01,2.969091102948752114e-01,0.000000000000000000e+00
4.890430086017203593e+01,2.967914246584828497e-01,0.000000000000000000e+00
4.891628325665133303e+01,2.966736964643882368e-01,0.000000000000000000e+00
4.892826565313063014e+01,2.965559253549635566e-01,0.000000000000000000e+00
4.894024804960992725e+01,2.964381115090228835e-01,0.000000000000000000e+00
4.895223044608921725e+01,2.963202543901246599e-01,0.000000000000000000e+00
4.896421284256851436e+01,2.962023539982685527e-01,0.000000000000000000e+00
4.897619523904781147e+01,2.960844101546409868e-01,0.000000000000000000e+00
4.898817763552710858e+01,2.959664228592419066e-01,0.000000000000000000e+00
4.900016003200640569e+01,2.958483915756295879e-01,0.000000000000000000e+00
4.901214242848569569e+01,2.957303166614317913e-01,0.000000000000000000e+00
4.902412482496499280e+01,2.956121974013931064e-01,0.000000000000000000e+00
4.903610722144428991e+01,2.954940341531413495e-01,0.000000000000000000e+00
4.904808961792358701e+01,2.953758262014207769e-01,0.000000000000000000e+00
4.906007201440288412e+01,2.952575739038592051e-01,0.000000000000000000e+00
4.907205441088218123e+01,2.951392769028291507e-01,0.000000000000000000e+00
4.908403680736147123e+01,2.950209348407025756e-01,0.000000000000000000e+00
4.909601920384076834e+01,2.949025477174795906e-01,0.000000000000000000e+00
4.910800160032006545e+01,2.947841153543462323e-01,0.000000000000000000e+00
4.911998399679936256e+01,2.946656375724887589e-01,0.000000000000000000e+00
4.913196639327865967e+01,2.945471141930932069e-01,0.000000000000000000e+00
4.914394878975795677e+01,2.944285450373457791e-01,0.000000000000000000e+00
4.915593118623724678e+01,2.943099299264324009e-01,0.000000000000000000e+00
4.916791358271654389e+01,2.941912688603534054e-01,0.000000000000000000e+00
4.917989597919584099e+01,2.940725613026667906e-01,0.000000000000000000e+00
4.919187837567513810e+01,2.939538074321869088e-01,0.000000000000000000e+00
4.920386077215443521e+01,2.938350070700992966e-01,0.000000000000000000e+00
4.921584316863372521e+01,2.937161596799627850e-01,0.000000000000000000e+00
4.922782556511302232e+01,2.935972654405910598e-01,0.000000000000000000e+00
4.923980796159231943e+01,2.934783239943564714e-01,0.000000000000000000e+00
4.925179035807161654e+01,2.933593351624449452e-01,0.000000000000000000e+00
4.926377275455091365e+01,2.932402989448566477e-01,0.000000000000000000e+00
4.927575515103021075e+01,2.931212149839640402e-01,0.000000000000000000e+00
4.928773754750950076e+01,2.930020831009526039e-01,0.000000000000000000e+00
4.929971994398879787e+01,2.928829032958230050e-01,0.000000000000000000e+00
4.931170234046809497e+01,2.927636752109472607e-01,0.000000000000000000e+00
4.932368473694739208e+01,2.926443986675113518e-01,0.000000000000000000e+00
4.933566713342668919e+01,2.925250734867014812e-01,0.000000000000000000e+00
4.934764952990598630e+01,2.924056996685179266e-01,0.000000000000000000e+00
4.935963192638527630e+01,2.922862768553324275e-01,0.000000000000000000e+00
4.937161432286457341e+01,2.921668048683314090e-01,0.000000000000000000e+00
4.938359671934387052e+01,2.920472835287010738e-01,0.000000000000000000e+00
4.939557911582316763e+01,2.919277126576274028e-01,0.000000000000000000e+00
4.940756151230246473e+01,2.918080920762967101e-01,0.000000000000000000e+00
4.941954390878175474e+01,2.916884217847085514e-01,0.000000000000000000e+00
4.943152630526105185e+01,2.915687012464217576e-01,0.000000000000000000e+00
4.944350870174034895e+01,2.914489304614362730e-01,0.000000000000000000e+00
4.945549109821964606e+01,2.913291092509378011e-01,0.000000000000000000e+00
4.946747349469894317e+01,2.912092372572991916e-01,0.000000000000000000e+00
4.947945589117824028e+01,2.910893146593340197e-01,0.000000000000000000e+00
4.949143828765753028e+01,2.909693407417867084e-01,0.000000000000000000e+00
4.950342068413682739e+01,2.908493156834711657e-01,0.000000000000000000e+00
4.951540308061612450e+01,2.907292393055737056e-01,0.000000000000000000e+00
4.952738547709542161e+01,2.906091112504664009e-01,0.000000000000000000e+00
4.953936787357471871e+01,2.904889313393354544e-01,0.000000000000000000e+00
4.955135027005401582e+01,2.903686995721808106e-01,0.000000000000000000e+00
4.956333266653330583e+01,2.902484154125608562e-01,0.000000000000000000e+00
4.957531506301260293e+01,2.901280788604757577e-01,0.000000000000000000e+00
4.958729745949190004e+01,2.900076897371113294e-01,0.000000000000000000e+00
4.959927985597119715e+01,2.898872478636538297e-01,0.000000000000000000e+00
4.961126225245049426e+01,2.897667528824757199e-01,0.000000000000000000e+00
4.962324464892978426e+01,2.896462047935766115e-01,0.000000000000000000e+00
4.963522704540908137e+01,2.895256030605151687e-01,0.000000000000000000e+00
4.964720944188837848e+01,2.894049478621051330e-01,0.000000000000000000e+00
4.965919183836767559e+01,2.892842388407189658e-01,0.000000000000000000e+00
4.967117423484697269e+01,2.891634758175424258e-01,0.000000000000000000e+00
4.968315663132626980e+01,2.890426584349482519e-01,0.000000000000000000e+00
4.969513902780555981e+01,2.889217866929358891e-01,0.000000000000000000e+00
4.970712142428485691e+01,2.888008602338779651e-01,0.000000000000000000e+00
4.971910382076415402e+01,2.886798788789605164e-01,0.000000000000000000e+00
4.973108621724345113e+01,2.885588424493695792e-01,0.000000000000000000e+00
4.974306861372274824e+01,2.884377507662914120e-01,0.000000000000000000e+00
4.975505101020204535e+01,2.883166034720981985e-01,0.000000000000000000e+00
4.976703340668133535e+01,2.881954005667899388e-01,0.000000000000000000e+00
4.977901580316063246e+01,2.880741418715528357e-01,0.000000000000000000e+00
4.979099819963992957e+01,2.879528266711313123e-01,0.000000000000000000e+00
4.980298059611922668e+01,2.878314553231531292e-01,0.000000000000000000e+00
4.981496299259852378e+01,2.877100274699905258e-01,0.000000000000000000e+00
4.982694538907782089e+01,2.875885427540156858e-01,0.000000000000000000e+00
4.983892778555711089e+01,2.874670008176009040e-01,0.000000000000000000e+00
4.985091018203640800e+01,2.873454018395601439e-01,0.000000000000000000e+00
4.986289257851570511e+01,2.872237452834518479e-01,0.000000000000000000e+00
4.987487497499500222e+01,2.871020311492755717e-01,0.000000000000000000e+00
4.988685737147429933e+01,2.869802590794042763e-01,0.000000000000000000e+00
4.989883976795358933e+01,2.868584288950234984e-01,0.000000000000000000e+00
4.991082216443288644e+01,2.867365402385056994e-01,0.000000000000000000e+00
4.992280456091218355e+01,2.866145929310369711e-01,0.000000000000000000e+00
4.993478695739148066e+01,2.864925869726172580e-01,0.000000000000000000e+00
4.994676935387077776e+01,2.863705220056190770e-01,0.000000000000000000e+00
4.995875175035007487e+01,2.862483976724142787e-01,0.000000000000000000e+00
4.997073414682936487e+01,2.861262137941893435e-01,0.000000000000000000e+00
4.998271654330866198e+01,2.860039701921301969e-01,0.000000000000000000e+00
4.999469893978795909e+01,2.858816666874230417e-01,0.000000000000000000e+00
5.000668133626725620e+01,2.857593029224401726e-01,0.000000000000000000e+00
5.001866373274655331e+01,2.856368787183675151e-01,0.000000000000000000e+00
5.003064612922585042e+01,2.855143937175774749e-01,0.000000000000000000e+00
5.004262852570514042e+01,2.853918479200701630e-01,0.000000000000000000e+00
5.005461092218443753e+01,2.852692409682175967e-01,0.000000000000000000e+00
5.006659331866373464e+01,2.851465725043921262e-01,0.000000000000000000e+00
5.007857571514303174e+01,2.850238425285936961e-01,0.000000000000000000e+00
5.009055811162232885e+01,2.849010506831947120e-01,0.000000000000000000e+00
5.010254050810161885e+01,2.847781966105673579e-01,0.000000000000000000e+00
5.011452290458091596e+01,2.846552803107114116e-01,0.000000000000000000e+00
5.012650530106021307e+01,2.845323012471856483e-01,0.000000000000000000e+00
5.013848769753951018e+01,2.844092594199897350e-01,0.000000000000000000e+00
5.015047009401880729e+01,2.842861544714960220e-01,0.000000000000000000e+00
5.016245249049810440e+01,2.841629860440768596e-01,0.000000000000000000e+00
5.017443488697739440e+01,2.840397539589183395e-01,0.000000000000000000e+00
5.018641728345669151e+01,2.839164582160201844e-01,0.000000000000000000e+00
5.019839967993598862e+01,2.837930982789412804e-01,0.000000000000000000e+00
5.021038207641528572e+01,2.836696739688673863e-01,0.000000000000000000e+00
5.022236447289458283e+01,2.835461851069846495e-01,0.000000000000000000e+00
5.023434686937387994e+01,2.834226311568515677e-01,0.000000000000000000e+00
5.024632926585316994e+01,2.832990121184681409e-01,0.000000000000000000e+00
5.025831166233246705e+01,2.831753278130203499e-01,0.000000000000000000e+00
5.027029405881176416e+01,2.830515777040666925e-01,0.000000000000000000e+00
5.028227645529106127e+01,2.829277617916071685e-01,0.000000000000000000e+00
5.029425885177035838e+01,2.828038795392001647e-01,0.000000000000000000e+00
5.030624124824964838e+01,2.826799309468454036e-01,0.000000000000000000e+00
5.031822364472894549e+01,2.825559156569156238e-01,0.000000000000000000e+00
5.033020604120824260e+01,2.824318333117826763e-01,0.000000000000000000e+00
5.034218843768753970e+01,2.823076837326329303e-01,0.000000000000000000e+00
5.035417083416683681e+01,2.821834665618384586e-01,0.000000000000000000e+00
5.036615323064613392e+01,2.820591816205855196e-01,0.000000000000000000e+00
5.037813562712542392e+01,2.819348285512462970e-01,0.000000000000000000e+00
5.039011802360472103e+01,2.818104073538209020e-01,0.000000000000000000e+00
5.040210042008401814e+01,2.816859173130535909e-01,0.000000000000000000e+00
5.041408281656331525e+01,2.815613584289445859e-01,0.000000000000000000e+00
5.042606521304261236e+01,2.814367303438660706e-01,0.000000000000000000e+00
5.043804760952190946e+01,2.813120328790041924e-01,0.000000000000000000e+00
5.045003000600119947e+01,2.811872656767309131e-01,0.000000000000000000e+00
5.046201240248049658e+01,2.810624283794191935e-01,0.000000000000000000e+00
5.047399479895979368e+01,2.809375206294404403e-01,0.000000000000000000e+00
5.048597719543909079e+01,2.808125426056089502e-01,0.000000000000000000e+00
5.049795959191838790e+01,2.806874934138556266e-01,0.000000000000000000e+00
5.050994198839767790e+01,2.805623732329939335e-01,0.000000000000000000e+00
5.052192438487697501e+01,2.804371815265820911e-01,0.000000000000000000e+00
5.053390678135627212e+01,2.803119181158068018e-01,0.000000000000000000e+00
5.054588917783556923e+01,2.801865826430398609e-01,0.000000000000000000e+00
5.055787157431486634e+01,2.800611747506535076e-01,0.000000000000000000e+00
5.056985397079416344e+01,2.799356942598342224e-01,0.000000000000000000e+00
5.058183636727345345e+01,2.798101408129540779e-01,0.000000000000000000e+00
5.059381876375275056e+01,2.796845142311990551e-01,0.000000000000000000e+00
5.060580116023204766e+01,2.795588139781276515e-01,0.000000000000000000e+00
5.061778355671134477e+01,2.794330400537400338e-01,0.000000000000000000e+00
5.062976595319064188e+01,2.793071917427801809e-01,0.000000000000000000e+00
5.064174834966993899e+01,2.791812692240627225e-01,0.000000000000000000e+00
5.065373074614922899e+01,2.790552717823315265e-01,0.000000000000000000e+00
5.066571314262852610e+01,2.789291994175868150e-01,0.000000000000000000e+00
5.067769553910782321e+01,2.788030515933869746e-01,0.000000000000000000e+00
5.068967793558712032e+01,2.786768279521044112e-01,0.000000000000000000e+00
5.070166033206641742e+01,2.785505284937387360e-01,0.000000000000000000e+00
5.071364272854571453e+01,2.784241525030348718e-01,0.000000000000000000e+00
5.072562512502500454e+01,2.782977001588065047e-01,0.000000000000000000e+00
5.073760752150430164e+01,2.781711705669840939e-01,0.000000000000000000e+00
5.074958991798359875e+01,2.780445639063817698e-01,0.000000000000000000e+00
5.076157231446289586e+01,2.779178796405577523e-01,0.000000000000000000e+00
5.077355471094219297e+01,2.777911174118843363e-01,0.000000000000000000e+00
5.078553710742148297e+01,2.776642768627339830e-01,0.000000000000000000e+00
5.079751950390078008e+01,2.775373576354785987e-01,0.000000000000000000e+00
5.080950190038007719e+01,2.774103597301184054e-01,0.000000000000000000e+00
5.082148429685937430e+01,2.772832824313978817e-01,0.000000000000000000e+00
5.083346669333867140e+01,2.771561255605028418e-01,0.000000000000000000e+00
5.084544908981796851e+01,2.770288887598061356e-01,0.000000000000000000e+00
5.085743148629725852e+01,2.769015716716795583e-01,0.000000000000000000e+00
5.086941388277655562e+01,2.767741741173093128e-01,0.000000000000000000e+00
5.088139627925585273e+01,2.766466955602537858e-01,0.000000000000000000e+00
5.089337867573514984e+01,2.765191358216991802e-01,0.000000000000000000e+00
5.090536107221444695e+01,2.763914943652038270e-01,0.000000000000000000e+00
5.091734346869374406e+01,2.762637708331401321e-01,0.000000000000000000e+00
5.092932586517303406e+01,2.761359652255076513e-01,0.000000000000000000e+00
5.094130826165233117e+01,2.760080768270514184e-01,0.000000000000000000e+00
5.095329065813162828e+01,2.758801052801433951e-01,0.000000000000000000e+00
