# omega, re fxc dimensionless
8.816764360436043546e+01,1.860443548826615917e-03
8.817764559455945061e+01,1.860129921393982241e-03
8.818764758475847998e+01,1.859816380881663695e-03
8.819764957495749513e+01,1.859502927256010329e-03
8.820765156515651029e+01,1.859189560483384771e-03
8.821765355535553965e+01,1.858876280530166562e-03
8.822765554555455481e+01,1.858563087362756060e-03
8.823765753575356996e+01,1.858249980947567284e-03
8.824765952595259932e+01,1.857936961251029648e-03
8.825766151615161448e+01,1.857624028239592299e-03
8.826766350635062963e+01,1.857311181879719346e-03
8.827766549654965900e+01,1.856998422137891378e-03
8.828766748674867415e+01,1.856685748980607632e-03
8.829766947694768930e+01,1.856373162374381006e-03
8.830767146714671867e+01,1.856060662285743696e-03
8.831767345734573382e+01,1.855748248681243079e-03
8.832767544754474898e+01,1.855435921527444094e-03
8.833767743774377834e+01,1.855123680790926209e-03
8.834767942794279350e+01,1.854811526438289058e-03
8.835768141814180865e+01,1.854499458436144636e-03
8.836768340834083801e+01,1.854187476751125970e-03
8.837768539853985317e+01,1.853875581349879748e-03
8.838768738873886832e+01,1.853563772199069790e-03
8.839768937893789769e+01,1.853252049265374877e-03
8.840769136913691284e+01,1.852940412515495039e-03
8.841769335933594220e+01,1.852628861916142018e-03
8.842769534953495736e+01,1.852317397434045335e-03
8.843769733973397251e+01,1.852006019035954028e-03
8.844769932993300188e+01,1.851694726688630143e-03
8.845770132013201703e+01,1.851383520358851993e-03
8.846770331033103218e+01,1.851072400013417619e-03
8.847770530053006155e+01,1.850761365619137859e-03
8.848770729072907670e+01,1.850450417142843066e-03
8.849770928092809186e+01,1.850139554551377902e-03
8.850771127112712122e+01,1.849828777811605247e-03
8.851771326132613638e+01,1.849518086890403375e-03
8.852771525152515153e+01,1.849207481754666172e-03
8.853771724172418089e+01,1.848896962371304438e-03
8.854771923192319605e+01,1.848586528707248273e-03
8.855772122212221120e+01,1.848276180729440136e-03
8.856772321232124057e+01,1.847965918404839616e-03
8.857772520252025572e+01,1.847655741700424733e-03
8.858772719271927087e+01,1.847345650583188904e-03
8.859772918291830024e+01,1.847035645020140724e-03
8.860773117311731539e+01,1.846725724978307221e-03
8.861773316331633055e+01,1.846415890424729731e-03
8.862773515351535991e+01,1.846106141326465640e-03
8.863773714371437507e+01,1.845796477650592064e-03
8.864773913391339022e+01,1.845486899364199782e-03
8.865774112411241958e+01,1.845177406434394532e-03
8.866774311431143474e+01,1.844867998828302437e-03
8.867774510451044989e+01,1.844558676513061548e-03
8.868774709470947926e+01,1.844249439455829210e-03
8.869774908490849441e+01,1.843940287623777301e-03
8.870775107510750956e+01,1.843631220984095261e-03
8.871775306530653893e+01,1.843322239503987058e-03
8.872775505550555408e+01,1.843013343150675743e-03
8.873775704570456924e+01,1.842704531891397159e-03
8.874775903590359860e+01,1.842395805693406016e-03
8.875776102610261376e+01,1.842087164523971985e-03
8.876776301630162891e+01,1.841778608350380783e-03
8.877776500650065827e+01,1.841470137139934607e-03
8.878776699669967343e+01,1.841161750859952569e-03
8.879776898689868858e+01,1.840853449477769174e-03
8.880777097709771795e+01,1.840545232960734325e-03
8.881777296729673310e+01,1.840237101276215054e-03
8.882777495749574825e+01,1.839929054391595742e-03
8.883777694769477762e+01,1.839621092274273994e-03
8.884777893789379277e+01,1.839313214891664982e-03
8.885778092809280793e+01,1.839005422211202091e-03
8.886778291829183729e+01,1.838697714200329984e-03
8.887778490849085244e+01,1.838390090826514138e-03
8.888778689868986760e+01,1.838082552057233475e-03
8.889778888888889696e+01,1.837775097859983180e-03
8.890779087908791212e+01,1.837467728202275569e-03
8.891779286928692727e+01,1.837160443051639438e-03
8.892779485948595664e+01,1.836853242375615942e-03
8.893779684968497179e+01,1.836546126141767703e-03
8.894779883988398694e+01,1.836239094317668186e-03
8.895780083008301631e+01,1.835932146870910371e-03
8.896780282028203146e+01,1.835625283769101767e-03
8.897780481048104662e+01,1.835318504979866795e-03
8.898780680068007598e+01,1.835011810470843973e-03
8.899780879087909113e+01,1.834705200209690900e-03
8.900781078107810629e+01,1.834398674164077750e-03
8.901781277127713565e+01,1.834092232301692479e-03
8.902781476147615081e+01,1.833785874590238658e-03
8.903781675167516596e+01,1.833479600997436551e-03
8.904781874187419533e+01,1.833173411491020302e-03
8.905782073207321048e+01,1.832867306038742485e-03
8.906782272227222563e+01,1.832561284608369553e-03
8.907782471247125500e+01,1.832255347167685306e-03
8.908782670267027015e+01,1.831949493684488072e-03
8.909782869286928531e+01,1.831643724126592876e-03
8.910783068306831467e+01,1.831338038461830355e-03
8.911783267326732982e+01,1.831032436658046759e-03
8.912783466346634498e+01,1.830726918683106769e-03
8.913783665366537434e+01,1.830421484504884608e-03
8.914783864386438950e+01,1.830116134091278350e-03
8.915784063406340465e+01,1.829810867410196044e-03
8.916784262426243401e+01,1.829505684429562655e-03
8.917784461446144917e+01,1.829200585117322008e-03
8.918784660466046432e+01,1.828895569441428125e-03
8.919784859485949369e+01,1.828590637369856492e-03
8.920785058505850884e+01,1.828285788870595823e-03
8.921785257525752399e+01,1.827981023911649794e-03
8.922785456545655336e+01,1.827676342461038560e-03
8.923785655565556851e+01,1.827371744486798975e-03
8.924785854585458367e+01,1.827067229956983070e-03
8.925786053605361303e+01,1.826762798839656754e-03
8.926786252625262819e+01,1.826458451102904584e-03
8.927786451645164334e+01,1.826154186714824997e-03
8.928786650665067270e+01,1.825850005643532906e-03
8.929786849684968786e+01,1.825545907857158623e-03
8.930787048704870301e+01,1.825241893323847854e-03
8.931787247724773238e+01,1.824937962011761484e-03
8.932787446744674753e+01,1.824634113889078181e-03
8.933787645764576268e+01,1.824330348923989403e-03
8.934787844784479205e+01,1.824026667084705042e-03
8.935788043804380720e+01,1.823723068339448000e-03
8.936788242824282236e+01,1.823419552656458742e-03
8.937788441844185172e+01,1.823116120003992697e-03
8.938788640864086688e+01,1.822812770350320686e-03
8.939788839883988203e+01,1.822509503663729798e-03
8.940789038903891139e+01,1.822206319912519478e-03
8.941789237923792655e+01,1.821903219065011941e-03
8.942789436943694170e+01,1.821600201089536557e-03
8.943789635963597107e+01,1.821297265954443948e-03
8.944789834983498622e+01,1.820994413628098394e-03
8.945790034003400137e+01,1.820691644078878705e-03
8.946790233023303074e+01,1.820388957275181473e-03
8.947790432043204589e+01,1.820086353185417817e-03
8.948790631063106105e+01,1.819783831778012733e-03
8.949790830083009041e+01,1.819481393021409000e-03
8.950791029102910557e+01,1.819179036884063707e-03
8.951791228122812072e+01,1.818876763334449772e-03
8.952791427142715008e+01,1.818574572341055511e-03
8.953791626162616524e+01,1.818272463872385065e-03
8.954791825182518039e+01,1.817970437896957543e-03
8.955792024202420976e+01,1.817668494383306793e-03
8.956792223222322491e+01,1.817366633299983799e-03
8.957792422242224006e+01,1.817064854615554285e-03
8.958792621262126943e+01,1.816763158298596989e-03
8.959792820282028458e+01,1.816461544317711898e-03
8.960793019301929974e+01,1.816160012641508106e-03
8.961793218321832910e+01,1.815858563238612706e-03
8.962793417341734425e+01,1.815557196077668403e-03
8.963793616361635941e+01,1.815255911127333730e-03
8.964793815381538877e+01,1.814954708356281534e-03
8.965794014401440393e+01,1.814653587733200922e-03
8.966794213421341908e+01,1.814352549226794448e-03
8.967794412441244845e+01,1.814051592805781795e-03
8.968794611461146360e+01,1.813750718438897390e-03
8.969794810481047875e+01,1.813449926094891276e-03
8.970795009500950812e+01,1.813149215742528237e-03
8.971795208520852327e+01,1.812848587350589756e-03
8.972795407540753843e+01,1.812548040887869893e-03
8.973795606560656779e+01,1.812247576323180705e-03
8.974795805580558294e+01,1.811947193625348344e-03
8.975796004600459810e+01,1.811646892763214356e-03
8.976796203620362746e+01,1.811346673705633084e-03
8.977796402640264262e+01,1.811046536421479251e-03
8.978796601660165777e+01,1.810746480879640592e-03
8.979796800680068714e+01,1.810446507049016333e-03
8.980796999699970229e+01,1.810146614898527169e-03
8.981797198719871744e+01,1.809846804397103768e-03
8.982797397739774681e+01,1.809547075513694798e-03
8.983797596759676196e+01,1.809247428217263453e-03
8.984797795779577712e+01,1.808947862476788324e-03
8.985797994799480648e+01,1.808648378261262313e-03
8.986798193819382163e+01,1.808348975539694802e-03
8.987798392839283679e+01,1.808049654281109050e-03
8.988798591859186615e+01,1.807750414454543930e-03
8.989798790879088131e+01,1.807451256029053059e-03
8.990798989898989646e+01,1.807152178973706752e-03
8.991799188918892582e+01,1.806853183257588549e-03
8.992799387938794098e+01,1.806554268849798906e-03
8.993799586958695613e+01,1.806255435719450421e-03
8.994799785978598550e+01,1.805956683835672821e-03
8.995799984998500065e+01,1.805658013167612532e-03
8.996800184018401580e+01,1.805359423684428340e-03
8.997800383038304517e+01,1.805060915355294207e-03
8.998800582058206032e+01,1.804762488149400579e-03
8.999800781078107548e+01,1.804464142035952208e-03
9.000800980098010484e+01,1.804165876984167513e-03
9.001801179117912000e+01,1.803867692963284641e-03
9.002801378137813515e+01,1.803569589942551066e-03
9.003801577157716451e+01,1.803271567891231390e-03
9.004801776177617967e+01,1.802973626778606262e-03
9.005801975197519482e+01,1.802675766573970427e-03
9.006802174217422419e+01,1.802377987246633591e-03
9.007802373237323934e+01,1.802080288765921289e-03
9.008802572257225449e+01,1.801782671101171849e-03
9.009802771277128386e+01,1.801485134221740515e-03
9.010802970297029901e+01,1.801187678096997707e-03
9.011803169316931417e+01,1.800890302696327291e-03
9.012803368336834353e+01,1.800593007989127444e-03
9.013803567356735869e+01,1.800295793944814990e-03
9.014803766376637384e+01,1.799998660532818031e-03
9.015803965396540320e+01,1.799701607722578979e-03
9.016804164416441836e+01,1.799404635483560413e-03
9.017804363436343351e+01,1.799107743785234451e-03
9.018804562456246288e+01,1.798810932597089043e-03
9.019804761476147803e+01,1.798514201888628400e-03
9.020804960496049318e+01,1.798217551629372780e-03
9.021805159515952255e+01,1.797920981788852417e-03
9.022805358535853770e+01,1.797624492336618142e-03
9.023805557555755286e+01,1.797328083242230763e-03
9.024805756575658222e+01,1.797031754475269302e-03
9.025805955595559738e+01,1.796735506005327308e-03
9.026806154615461253e+01,1.796439337802010474e-03
9.027806353635364189e+01,1.796143249834941192e-03
9.028806552655265705e+01,1.795847242073758112e-03
9.029806751675167220e+01,1.795551314488111165e-03
9.030806950695070157e+01,1.795255467047666108e-03
9.031807149714971672e+01,1.794959699722107130e-03
9.032807348734873187e+01,1.794664012481127962e-03
9.033807547754776124e+01,1.794368405294440331e-03
9.034807746774677639e+01,1.794072878131769628e-03
9.035807945794579155e+01,1.793777430962854684e-03
9.036808144814482091e+01,1.793482063757451681e-03
9.037808343834383606e+01,1.793186776485329592e-03
9.038808542854285122e+01,1.792891569116273872e-03
9.039808741874188058e+01,1.792596441620081683e-03
9.040808940894089574e+01,1.792301393966567969e-03
9.041809139913991089e+01,1.792006426125560686e-03
9.042809338933894026e+01,1.791711538066901666e-03
9.043809537953795541e+01,1.791416729760450955e-03
9.044809736973697056e+01,1.791122001176078575e-03
9.045809935993599993e+01,1.790827352283672546e-03
9.046810135013501508e+01,1.790532783053133681e-03
9.047810334033403024e+01,1.790238293454378404e-03
9.048810533053305960e+01,1.789943883457337020e-03
9.049810732073207475e+01,1.789649553031955010e-03
9.050810931093108991e+01,1.789355302148192602e-03
9.051811130113011927e+01,1.789061130776024551e-03
9.052811329132913443e+01,1.788767038885438624e-03
9.053811528152814958e+01,1.788473026446439282e-03
9.054811727172717895e+01,1.788179093429044433e-03
9.055811926192619410e+01,1.787885239803286945e-03
9.056812125212520925e+01,1.787591465539213349e-03
9.057812324232423862e+01,1.787297770606886436e-03
9.058812523252325377e+01,1.787004154976382011e-03
9.059812722272226893e+01,1.786710618617790838e-03
9.060812921292129829e+01,1.786417161501217994e-03
9.061813120312031344e+01,1.786123783596782651e-03
9.062813319331932860e+01,1.785830484874620025e-03
9.063813518351835796e+01,1.785537265304878562e-03
9.064813717371737312e+01,1.785244124857721668e-03
9.065813916391638827e+01,1.784951063503325977e-03
9.066814115411541763e+01,1.784658081211884387e-03
9.067814314431443279e+01,1.784365177953604539e-03
9.068814513451344794e+01,1.784072353698705352e-03
9.069814712471247731e+01,1.783779608417422006e-03
9.070814911491149246e+01,1.783486942080007029e-03
9.071815110511050761e+01,1.783194354656722274e-03
9.072815309530953698e+01,1.782901846117846290e-03
9.073815508550855213e+01,1.782609416433673455e-03
9.074815707570756729e+01,1.782317065574509857e-03
9.075815906590659665e+01,1.782024793510677847e-03
9.076816105610561181e+01,1.781732600212513002e-03
9.077816304630462696e+01,1.781440485650367597e-03
9.078816503650365632e+01,1.781148449794604099e-03
9.079816702670267148e+01,1.780856492615602105e-03
9.080816901690168663e+01,1.780564614083755956e-03
9.081817100710071600e+01,1.780272814169472570e-03
9.082817299729973115e+01,1.779981092843175780e-03
9.083817498749874630e+01,1.779689450075299393e-03
9.084817697769777567e+01,1.779397885836295863e-03
9.085817896789679082e+01,1.779106400096629572e-03
9.086818095809580598e+01,1.778814992826780296e-03
9.087818294829483534e+01,1.778523663997240174e-03
9.088818493849385050e+01,1.778232413578519121e-03
9.089818692869286565e+01,1.777941241541137899e-03
9.090818891889189501e+01,1.777650147855631795e-03
9.091819090909091017e+01,1.777359132492553877e-03
9.092819289928992532e+01,1.777068195422466758e-03
9.093819488948895469e+01,1.776777336615950175e-03
9.094819687968796984e+01,1.776486556043597965e-03
9.095819886988698499e+01,1.776195853676015889e-03
9.096820086008601436e+01,1.775905229483827272e-03
9.097820285028502951e+01,1.775614683437667148e-03
9.098820484048404467e+01,1.775324215508184865e-03
9.099820683068307403e+01,1.775033825666045596e-03
9.100820882088208919e+01,1.774743513881926445e-03
9.101821081108110434e+01,1.774453280126520992e-03
9.102821280128013370e+01,1.774163124370535397e-03
9.103821479147914886e+01,1.773873046584689911e-03
9.104821678167816401e+01,1.773583046739719751e-03
9.105821877187719338e+01,1.773293124806373791e-03
9.106822076207620853e+01,1.773003280755415436e-03
9.107822275227522368e+01,1.772713514557621751e-03
9.108822474247425305e+01,1.772423826183783463e-03
9.109822673267326820e+01,1.772134215604706476e-03
9.110822872287228336e+01,1.771844682791210357e-03
9.111823071307131272e+01,1.771555227714126813e-03
9.112823270327032787e+01,1.771265850344306420e-03
9.113823469346934303e+01,1.770976550652608641e-03
9.114823668366837239e+01,1.770687328609909855e-03
9.115823867386738755e+01,1.770398184187099017e-03
9.116824066406640270e+01,1.770109117355081127e-03
9.117824265426543207e+01,1.769820128084773330e-03
9.118824464446444722e+01,1.769531216347106648e-03
9.119824663466346237e+01,1.769242382113027498e-03
9.120824862486249174e+01,1.768953625353495308e-03
9.121825061506150689e+01,1.768664946039484901e-03
9.122825260526052205e+01,1.768376344141983029e-03
9.123825459545955141e+01,1.768087819631990968e-03
9.124825658565856656e+01,1.767799372480525176e-03
9.125825857585758172e+01,1.767511002658614687e-03
9.126826056605661108e+01,1.767222710137303279e-03
9.127826255625562624e+01,1.766934494887649042e-03
9.128826454645464139e+01,1.766646356880722211e-03
9.129826653665367076e+01,1.766358296087608415e-03
9.130826852685268591e+01,1.766070312479407376e-03
9.131827051705170106e+01,1.765782406027232264e-03
9.132827250725073043e+01,1.765494576702209689e-03
9.133827449744974558e+01,1.765206824475481009e-03
